Epoch,Phase,Recordcount,Readallfields,Requestdist,Operation,blks_read,blks_hit,tup_returned,tup_fetched,tup_inserted,tup_updated,tup_deleted,deadlocks,temp_files,temp_bytes,checkpoints_timed,checkpoints_req,buffers_checkpoint,buffers_clean,buffers_backend,buffers_alloc,checkpoint_write_time,checkpoint_sync_time,wal_bytes,wal_records,wal_fpi,wal_buffers_full,Readprop,Updateprop,Scanprop,Insertprop,Extendprop,Runtime(ms),Throughput(ops/sec),RETURN=ERROR,Operations,AverageLatency(us),MinLatency(us),MaxLatency(us),95thPercentileLatency(us),99thPercentileLatency(us),Return=OK
58,extend,1000,true,uniform,EXTEND,586715,247547946,132606132,131130358,1158784,579852,1123042,0,0,0,1404,776,4044663,2766266,26518637,54887176,7879526,43217,120886888465,176313218,10248724,1543906,0,0,0,0,1,7164,1395.8682300390842,0,9992,684.3350680544436,409,30271,1099,1603,9992,8
58,run,1000,true,zipfian,READ,592413,252718713,136175494,134697828,1158786,579863,1123044,0,0,0,1404,776,4044663,2767729,26523882,54888160,7879526,43217,120889514836,176352434,10249198,1543906,1,0,0,0,0,16651,6005.645306588193,0,99914,161.96923354084512,103,24511,272,386,99914,86
58,reference,1000,true,zipfian,READ,10499,17539592,6024199,5872126,1119,1,0,0,0,0,1404,776,4044663,2768606,26523882,54888399,7879526,43217,120889514836,176352434,10249198,1543906,1,0,0,0,0,3411,29316.91586045148,0,100000,30.46527,18,10583,59,117,100000
58,clean-run,1000,true,zipfian,READ,8517,4069566,3569978,3568021,35749,1,0,0,0,0,1404,777,4058625,2768745,26532150,54899488,7879594,43228,120958192348,176432089,10250134,1550570,1,0,0,0,0,15444,6475.006475006475,0,99923,150.49316974070035,101,15239,253,348,99923,77
58,avg-run,1000,true,zipfian,READ,16219,7999596,6673425,6669427,66749,5,0,0,0,0,1404,777,4058625,2768745,26540339,54907243,7879594,43228,121021511598,176495205,10250136,1550570,1,0,0,0,0,15585,6416.426050689765,0,100000,151.47904,106,25055,262,373,100000
59,extend,1000,true,uniform,EXTEND,616207,253541827,136643200,135141420,1194262,589856,1157986,0,0,0,1404,777,4058625,2771820,26547455,54930304,7879594,43228,121146978009,176637313,10262602,1550570,0,0,0,0,1,7145,1399.5801259622112,0,9993,682.1121785249675,418,29759,1057,1578,9993,7
59,run,1000,true,zipfian,READ,622212,258729259,140261090,138756812,1194264,589867,1157988,0,0,0,1404,777,4058625,2773354,26553055,54931397,7879594,43228,121149597854,176676359,10263082,1550570,1,0,0,0,0,18665,5357.621216180016,0,99921,182.48935659170746,111,18159,308,418,99921,79
59,reference,1000,true,zipfian,READ,10844,17841782,6128336,5973370,1119,1,0,0,0,0,1404,777,4058625,2773675,26560044,54931796,7879594,43228,121150053975,176683893,10263083,1550570,1,0,0,0,0,3492,28636.8843069874,0,100000,31.16861,17,10759,62,121,100000
59,clean-run,1000,true,zipfian,READ,8698,4102223,3616218,3614261,36276,1,0,0,0,0,1404,778,4072516,2773812,26569607,54943084,7879662,43242,121219810183,176764775,10264019,1557492,1,0,0,0,0,16587,6028.817748839452,0,99909,161.7257804602188,106,15911,273,375,99909,91
59,avg-run,1000,true,zipfian,READ,18930,7567313,7719665,7715667,77276,5,0,0,0,0,1404,778,4072516,2773812,26577797,54953328,7879662,43242,121285464201,176847919,10264021,1557492,1,0,0,0,0,16061,6226.26237469647,0,100000,156.30677,107,22175,267,373,100000
60,extend,1000,true,uniform,EXTEND,647609,259555131,140735284,139207264,1230372,599856,1193560,0,0,0,1404,778,4072516,2777033,26591397,54978022,7879662,43242,121413562240,176992111,10276721,1557492,0,0,0,0,1,6997,1429.1839359725598,0,9989,668.7559315246772,401,29311,1077,1617,9989,11
60,run,1000,true,zipfian,READ,654120,264746770,144402105,142872193,1230374,599867,1193562,0,0,0,1404,778,4072516,2779105,26597585,54979452,7879662,43242,121416476625,177032953,10277298,1557492,1,0,0,0,0,15185,6585.446163977609,0,99918,147.90824476070378,89,18927,253,362,99918,82
60,reference,1000,true,zipfian,READ,11189,18143972,6232473,6074614,1119,1,0,0,0,0,1404,778,4072516,2779898,26597585,54979739,7879662,43242,121416476625,177032953,10277298,1557492,1,0,0,0,0,3594,27824.15136338342,0,100000,32.05252,18,13295,61,119,100000
60,clean-run,1000,true,zipfian,READ,8869,4064849,3666441,3664484,36812,1,0,0,0,0,1404,779,4086448,2780041,26606192,54991178,7879729,43285,121487313039,177115079,10278234,1564243,1,0,0,0,0,14365,6961.364427427776,0,99937,139.72514684251078,86,15399,246,351,99937,63
60,avg-run,1000,true,zipfian,READ,19101,7529939,7769888,7765890,77812,5,0,0,0,0,1404,779,4086448,2780041,26614376,55001475,7879729,43285,121553957057,177198223,10278236,1564243,1,0,0,0,0,18006,5553.7043207819615,0,100000,175.32552,107,18879,308,424,100000
61,extend,1000,true,uniform,EXTEND,680341,265575112,144882558,143328532,1266838,609858,1229509,0,0,0,1404,779,4086448,2783241,26628161,55026788,7879729,43285,121682687478,177343406,10290910,1564243,0,0,0,0,1,7150,1398.6013986013986,0,9991,679.263437093384,393,30111,1094,1740,9991,9
61,run,1000,true,zipfian,READ,687387,270785271,148595758,147039840,1266840,609869,1229511,0,0,0,1404,779,4086448,2784628,26634439,55028533,7879729,43285,121685431427,177384304,10291428,1564243,1,0,0,0,0,15348,6515.506906437321,0,99925,149.39322491868901,90,21823,251,359,99925,75
61,reference,1000,true,zipfian,READ,11534,18446162,6336610,6175858,1119,1,0,0,0,0,1404,779,4086448,2785538,26634439,55028822,7879729,43285,121685431427,177384304,10291428,1564243,1,0,0,0,0,3877,25793.139025019344,0,100000,34.93838,18,11903,67,125,100000
61,clean-run,1000,true,zipfian,READ,9037,4085270,3711885,3709928,37329,1,0,0,0,0,1404,780,4100537,2785679,26643537,55040426,7879795,43303,121757347232,177467650,10292364,1571181,1,0,0,0,0,15947,6270.7719320248325,0,99920,154.9136509207366,93,16479,266,384,99920,80
61,avg-run,1000,true,zipfian,READ,19269,7550360,7815332,7811334,78329,5,0,0,0,0,1404,780,4100537,2785681,26651723,55050713,7879795,43303,121824991250,177550794,10292366,1571181,1,0,0,0,0,16969,5893.099180859213,0,100000,165.52166,112,17423,279,382,100000
62,extend,1000,true,uniform,EXTEND,717081,271665969,149083074,147502169,1303828,619868,1265996,0,0,0,1404,780,4100537,2788862,26666000,55075257,7879795,43303,121955852249,177725663,10305096,1571181,0,0,0,0,1,7055,1417.4344436569809,0,9988,674.0302362835403,398,28479,1077,1640,9988,12
62,run,1000,true,zipfian,READ,717693,276842164,152842144,151260210,1303828,619868,1265996,0,0,0,1404,780,4100537,2789692,26666000,55075925,7879795,43303,121955885873,177726241,10305096,1571181,1,0,0,0,0,15821,6320.712976423741,0,99922,154.1262284581974,91,17887,261,373,99922,78
62,reference,1000,true,zipfian,READ,11879,18748352,6440747,6277102,1119,1,0,0,0,0,1404,780,4100537,2790033,26672080,55076293,7879795,43303,121956488514,177736265,10305097,1571181,1,0,0,0,0,3690,27100.271002710026,0,100000,33.16294,18,11143,63,118,100000
62,clean-run,1000,true,zipfian,READ,9201,4065485,3759898,3757941,37832,1,0,0,0,0,1404,781,4113834,2790180,26686665,55088047,7879858,43313,122029480926,177820800,10306033,1578930,1,0,0,0,0,14764,6773.23218639935,0,99930,143.7475232662864,90,15615,250,353,99930,70
62,avg-run,1000,true,zipfian,READ,19433,7530575,7863345,7859347,78832,5,0,0,0,0,1404,781,4113834,2790180,26694853,55098344,7879858,43313,122098124944,177903944,10306035,1578930,1,0,0,0,0,15888,6294.058408862034,0,100000,155.03657,110,14991,255,352,100000
63,extend,1000,true,uniform,EXTEND,747884,277665406,153334835,151729757,1341392,629860,1303033,0,0,0,1404,781,4113834,2793482,26716331,55127865,7879858,43313,122236701197,178051918,10318417,1578930,0,0,0,0,1,7223,1384.4662882458813,0,9992,690.9572658126501,406,29263,1105,1646,9992,8
63,run,1000,true,zipfian,READ,763924,282796393,157151773,155544803,1341394,629871,1303035,0,0,0,1404,781,4113834,2795907,26730161,55130738,7879858,43313,122244177696,178104121,10320945,1578930,1,0,0,0,0,16179,6180.851721367205,0,99920,157.69777822257805,90,15047,272,385,99920,80
63,reference,1000,true,zipfian,READ,12224,19050542,6544884,6378346,1119,1,0,0,0,0,1404,781,4113834,2796844,26730161,55131043,7879858,43313,122244177696,178104121,10320945,1578930,1,0,0,0,0,3476,28768.699654775603,0,100000,30.86224,17,10775,60,116,100000
63,clean-run,1000,true,zipfian,READ,9394,4058464,3815053,3813099,38346,1,0,0,0,0,1404,782,4128118,2797335,26738927,55143010,7885768,45592,122317703050,178180824,10321880,1584850,1,0,0,0,0,15734,6355.662895640015,0,99910,153.28515664097688,91,14095,268,361,99910,90
63,avg-run,1000,true,zipfian,READ,19633,7523423,7918413,7914418,79346,5,0,0,0,0,1404,782,4128118,2797335,26747121,55153300,7885768,45592,122387347068,178263968,10321882,1584850,1,0,0,0,0,17126,5839.075090505664,0,100000,167.13712,111,15503,281,385,100000
64,extend,1000,true,uniform,EXTEND,803643,283667160,157651468,156019512,1379420,639875,1340553,0,0,0,1404,782,4128118,2800635,26761697,55182144,7885768,45592,122517617823,178438762,10333861,1584850,0,0,0,0,1,7319,1366.3068725235687,0,9993,699.2999099369558,391,25951,1141,1768,9993,7
64,run,1000,true,zipfian,READ,804705,288802580,161524085,159891104,1379420,639875,1340553,0,0,0,1404,782,4128118,2801868,26768233,55183311,7885768,45592,122517654647,178439396,10333861,1584850,1,0,0,0,0,15916,6282.9856747926615,0,99918,155.16242318701336,93,16655,260,364,99918,82
64,reference,1000,true,zipfian,READ,12569,19352732,6649021,6479590,1119,1,0,0,0,0,1404,782,4128118,2802243,26775005,55183678,7885768,45592,122518258387,178449428,10333862,1584850,1,0,0,0,0,3615,27662.517289073305,0,100000,32.31453,18,13311,65,127,100000
64,clean-run,1000,true,zipfian,READ,9518,4034561,3871844,3869887,38867,1,0,0,0,0,1404,783,4140124,2802382,26786283,55195737,7885825,45614,122593411195,178536447,10334798,1591859,1,0,0,0,0,14709,6798.558705554423,0,99917,142.49807340092278,89,20527,248,350,99917,83
64,avg-run,1000,true,zipfian,READ,19750,7499651,7975291,7971293,79867,5,0,0,0,0,1404,783,4140124,2802382,26794472,55206033,7885825,45614,122664055213,178619591,10334800,1591859,1,0,0,0,0,16904,5915.759583530526,0,100000,164.62053,111,19807,281,394,100000
65,extend,1000,true,uniform,EXTEND,838518,289617520,162029113,160372992,1417970,649861,1378566,0,0,0,1404,783,4140124,2805585,26815975,55239278,7885825,45614,122805480790,178770092,10347199,1591859,0,0,0,0,1,6973,1434.102968593145,0,9986,667.0340476667334,391,26799,1052,1674,9986,14
65,run,1000,true,zipfian,READ,858087,294763056,165958550,164300537,1417972,649872,1378568,0,0,0,1404,783,4140124,2808804,26830081,55242483,7885825,45614,122814077495,178826328,10350614,1591859,1,0,0,0,0,17640,5668.934240362812,0,99930,171.73287301110778,90,20543,293,403,99930,70
65,reference,1000,true,zipfian,READ,12914,19654922,6753158,6580834,1119,1,0,0,0,0,1404,783,4140124,2809039,26830081,55242781,7885825,45614,122814077495,178826328,10350614,1591859,1,0,0,0,0,3491,28645.08736751647,0,100000,31.14854,18,11639,61,119,100000
65,clean-run,1000,true,zipfian,READ,9749,4053585,3929337,3927380,39404,1,0,0,0,0,1404,784,4154578,2809160,26840857,55255142,7885895,45654,122890313715,178914658,10351550,1599925,1,0,0,0,0,15487,6457.028475495577,0,99930,150.81851295907134,92,16607,260,355,99930,70
65,avg-run,1000,true,zipfian,READ,19981,7518675,8032784,8028786,80404,5,0,0,0,0,1404,784,4154578,2809160,26849044,55265438,7885895,45654,122961957733,178997802,10351552,1599925,1,0,0,0,0,16577,6032.454605779091,0,100000,161.8188,114,16703,271,364,100000
66,extend,1000,true,uniform,EXTEND,892102,295586184,166470240,164788113,1457110,659862,1417210,0,0,0,1404,784,4154578,2812460,26863987,55298821,7885895,45654,123094940292,179149324,10363650,1599925,0,0,0,0,1,7181,1392.563709789723,0,9990,687.2605605605605,413,26719,1082,1587,9990,10
66,run,1000,true,zipfian,READ,909596,300755955,170445841,168761076,1457112,659873,1417212,0,0,0,1404,784,4154578,2813791,26877226,55301598,7885895,45654,123097986559,179194961,10364191,1599925,1,0,0,0,0,15745,6351.222610352493,0,99921,153.47231312737063,91,15983,256,358,99921,79
66,reference,1000,true,zipfian,READ,13259,19957112,6857295,6682078,1119,1,0,0,0,0,1404,784,4154578,2814639,26877226,55301863,7885895,45654,123097986559,179194961,10364191,1599925,1,0,0,0,0,3410,29325.513196480937,0,100000,30.48168,17,10623,58,114,100000
66,clean-run,1000,true,zipfian,READ,9880,4010450,3975076,3973119,39900,1,0,0,0,0,1404,785,4167163,2814799,26890019,55314591,7885955,45685,123175381572,179285682,10365128,1607720,1,0,0,0,0,14785,6763.611768684477,0,99911,144.11478215611893,91,16847,241,334,99911,89
66,avg-run,1000,true,zipfian,READ,20106,7475546,8078523,8074525,80900,5,0,0,0,0,1404,785,4167163,2814799,26898196,55324882,7885955,45685,123248025590,179368826,10365130,1607720,1,0,0,0,0,16337,6121.074860745547,0,100000,159.45299,116,16575,265,367,100000
67,extend,1000,true,uniform,EXTEND,940985,301591472,170963080,169254433,1496653,669861,1456282,0,0,0,1404,785,4167163,2818003,26913076,55355355,7885955,45685,123385422001,179522646,10377736,1607720,0,0,0,0,1,7055,1417.4344436569809,0,9988,674.1152382859432,403,26767,1045,1615,9988,12
67,run,1000,true,zipfian,READ,956884,306812081,174995178,173284639,1496655,669872,1456284,0,0,0,1404,785,4167163,2819944,26925872,55358129,7885955,45685,123388475710,179567331,10378304,1607720,1,0,0,0,0,15811,6324.710644488015,0,99932,154.2491494216067,94,19567,247,347,99932,68
67,reference,1000,true,zipfian,READ,13604,20259302,6961432,6783322,1119,1,0,0,0,0,1404,785,4167163,2820898,26925872,55358449,7885955,45685,123388475760,179567332,10378304,1607720,1,0,0,0,0,3623,27601.43527463428,0,100000,32.20551,17,12175,65,123,100000
67,clean-run,1000,true,zipfian,READ,10015,3976449,4031720,4029683,40371,17,0,0,0,0,1404,786,4180555,2821054,26936141,55371564,7886020,45713,123466867797,179658036,10379240,1615599,1,0,0,0,0,15565,6424.670735624799,0,99917,151.74100503417836,92,20879,258,363,99917,83
67,avg-run,1000,true,zipfian,READ,20238,7441540,8135161,8131083,81371,21,0,0,0,0,1404,786,4180555,2821054,26944323,55381848,7886020,45713,123540511815,179741180,10379242,1615599,1,0,0,0,0,17308,5777.675063554426,0,100000,168.85692,116,15807,284,393,100000
68,extend,1000,true,uniform,EXTEND,989703,307651509,175517564,173782910,1536677,679856,1495852,0,0,0,1404,786,4180555,2824358,26959356,55413385,7886020,45713,123680929480,179896717,10392195,1615599,0,0,0,0,1,7243,1380.6433798149938,0,9984,693.9766626602565,412,25455,1121,1727,9984,16
68,run,1000,true,zipfian,READ,1004324,312919421,179594498,177857952,1536679,679867,1495854,0,0,0,1404,786,4180555,2827074,26971932,55416391,7886020,45713,123683918550,179941306,10392727,1615599,1,0,0,0,0,17691,5652.591713300549,0,99928,172.80324833880394,96,16559,295,401,99928,72
68,reference,1000,true,zipfian,READ,13949,20561492,7065569,6884566,1119,1,0,0,0,0,1404,786,4180555,2827407,26971932,55416687,7886020,45713,123683918550,179941306,10392727,1615599,1,0,0,0,0,3676,27203.48204570185,0,100000,32.84385,18,11943,67,130,100000
68,clean-run,1000,true,zipfian,READ,10121,3926335,4077199,4075242,40825,1,0,0,0,0,1404,787,4194299,2827520,26982196,55429429,7886113,45739,123763373812,180033060,10393663,1623192,1,0,0,0,0,16404,6096.0741282614,0,99933,159.96757827744588,95,16783,277,380,99933,67
68,avg-run,1000,true,zipfian,READ,20347,7391431,8180646,8176648,81825,5,0,0,0,0,1404,787,4194299,2827520,26990386,55439720,7886113,45739,123838017880,180116205,10393665,1623192,1,0,0,0,0,18283,5469.561888092764,0,100000,178.59814,122,16367,301,413,100000
69,extend,1000,true,uniform,EXTEND,1041814,313818607,180123980,178362447,1577217,689870,1535925,0,0,0,1404,787,4194299,2830827,27005487,55468701,7886113,45739,123980056972,180299493,10406606,1623192,0,0,0,0,1,7181,1392.563709789723,0,9992,686.6219975980785,391,26719,1058,1702,9992,8
69,run,1000,true,zipfian,READ,1043119,319106617,184250876,182488319,1577217,689870,1535925,0,0,0,1404,787,4194299,2832106,27018575,55470197,7886113,45739,123980099426,180300224,10406606,1623192,1,0,0,0,0,18555,5389.382915656158,0,99926,181.09885315133198,101,17279,305,409,99926,74
69,reference,1000,true,zipfian,READ,14294,20863682,7169706,6985810,1119,1,0,0,0,0,1404,787,4194299,2832211,27018575,55470474,7886113,45739,123980702067,180310248,10406607,1623192,1,0,0,0,0,3656,27352.297592997813,0,100000,32.55268,17,10711,62,125,100000
69,clean-run,1000,true,zipfian,READ,10151,3879086,4127522,4125565,41292,1,0,0,0,0,1404,788,4206857,2832356,27029945,55483234,7886174,45753,124061235301,180403062,10407544,1630795,1,0,0,0,0,16192,6175.889328063241,0,99936,157.84142851424912,94,16847,274,386,99936,64
69,avg-run,1000,true,zipfian,READ,20383,7344176,8230969,8226971,82292,5,0,0,0,0,1404,788,4206857,2832356,27038132,55493526,7886174,45753,124136869349,180486207,10407546,1630795,1,0,0,0,0,17814,5613.562366677894,0,100000,173.98185,120,16255,295,410,100000
70,extend,1000,true,uniform,EXTEND,1081813,319935796,184784762,182999066,1618174,699860,1576393,0,0,0,1404,788,4206857,2835856,27067415,55531592,7886174,45753,124285117654,180643526,10419381,1630795,0,0,0,0,1,7658,1305.8239749281797,0,9990,733.7353353353353,424,26575,1146,1737,9990,10
70,run,1000,true,zipfian,READ,1105903,325021013,188958430,187170791,1618176,699871,1576395,0,0,0,1404,788,4206857,2837742,27082275,55535933,7886174,45753,124294653859,180694845,10423485,1630795,1,0,0,0,0,18513,5401.609679684546,0,99918,180.88320422746654,101,19759,308,421,99918,82
70,reference,1000,true,zipfian,READ,14639,21165872,7273843,7087054,1119,1,0,0,0,0,1404,788,4206857,2838052,27089800,55536230,7886174,45753,124295256500,180704869,10423486,1630795,1,0,0,0,0,3670,27247.956403269756,0,100000,32.88513,18,11263,64,125,100000
70,clean-run,1000,true,zipfian,READ,10263,3843577,4173675,4171718,41781,1,0,0,0,0,1404,789,4220905,2838290,27100693,55551668,7886246,45803,124376844253,180798738,10424422,1639131,1,0,0,0,0,16439,6083.095078776081,0,99929,160.41480451120296,96,16167,277,381,99929,71
70,avg-run,1000,true,zipfian,READ,20489,7308673,8277122,8273124,82781,5,0,0,0,0,1404,789,4220905,2838290,27108874,55561956,7886246,45803,124453478271,180881882,10424424,1639131,1,0,0,0,0,17604,5680.527152919791,0,100000,172.05872,119,15183,290,404,100000
71,extend,1000,true,uniform,EXTEND,1147025,325842710,189498120,187687294,1659542,709858,1617292,0,0,0,1404,789,4220905,2841704,27130139,55599831,7886246,45803,124599262734,181040485,10437491,1639131,0,0,0,0,1,7364,1357.9576317218903,0,9987,704.5099629518373,422,26975,1094,1672,9987,13
71,run,1000,true,zipfian,READ,1169123,331020143,193718720,191906002,1659544,709869,1617294,0,0,0,1404,789,4220905,2844119,27144825,55603689,7886246,45803,124603910399,181093910,10439468,1639131,1,0,0,0,0,17429,5737.563830397613,0,99931,170.0035324373818,98,17471,282,393,99931,69
71,reference,1000,true,zipfian,READ,14984,21468062,7377980,7188298,1119,1,0,0,0,0,1404,789,4220905,2844164,27152163,55604108,7886246,45803,124603910449,181093911,10439468,1639131,1,0,0,0,0,3505,28530.670470756064,0,100000,31.3696,18,10759,61,116,100000
71,clean-run,1000,true,zipfian,READ,10295,3810670,4220322,4218285,42257,1,0,0,0,0,1404,790,4234227,2844429,27162517,55619235,7886314,45847,124686974135,181195373,10440406,1647291,1,0,0,0,0,17033,5870.956378794105,0,99931,166.2791426083998,100,16135,287,386,99931,69
71,avg-run,1000,true,zipfian,READ,20520,7275759,8323763,8319685,83257,5,0,0,0,0,1404,790,4234227,2844429,27170650,55629558,7886314,45847,124764608203,181278518,10440408,1647291,1,0,0,0,0,18540,5393.743257820927,0,100000,181.18673,121,19743,307,416,100000
72,extend,1000,true,uniform,EXTEND,1207225,331860632,194264304,192427470,1701409,719856,1658681,0,0,0,1404,790,4234227,2847830,27185937,55664629,7886314,45847,124910060722,181439353,10453267,1647291,0,0,0,0,1,7397,1351.89941868325,0,9987,708.1965555221789,425,28255,1084,1567,9987,13
72,run,1000,true,zipfian,READ,1227181,337099469,198531759,196693033,1701411,719867,1658683,0,0,0,1404,790,4234227,2850756,27198563,55668404,7886314,45847,124913177321,181485743,10453834,1647291,1,0,0,0,0,17849,5602.554764972828,0,99919,174.28513095607443,98,24479,288,404,99919,81
72,reference,1000,true,zipfian,READ,15329,21770252,7482117,7289542,1119,1,0,0,0,0,1404,790,4234227,2850783,27205306,55668822,7886314,45847,124913177371,181485744,10453834,1647291,1,0,0,0,0,3613,27677.830058123443,0,100000,32.33078,18,10263,63,118,100000
72,clean-run,1000,true,zipfian,READ,10335,3798728,4265292,4263335,42728,1,0,0,0,0,1404,791,4247685,2851011,27215356,55683837,7886383,45878,124997068565,181584464,10454771,1655798,1,0,0,0,0,16508,6057.66900896535,0,99923,161.23699248421283,99,16527,272,381,99923,77
72,avg-run,1000,true,zipfian,READ,20561,7263824,8368739,8364741,83728,5,0,0,0,0,1404,791,4247685,2851011,27223520,55694125,7886383,45878,125075702613,181667609,10454773,1655798,1,0,0,0,0,17814,5613.562366677894,0,100000,174.0571,120,15031,294,411,100000
73,extend,1000,true,uniform,EXTEND,1265483,337946066,199082706,197219866,1743775,729853,1700564,0,0,0,1404,791,4247685,2854318,27238799,55729352,7886383,45878,125223962760,181830338,10467818,1655798,0,0,0,0,1,7312,1367.6148796498906,0,9986,698.380833166433,420,29903,1104,1628,9986,14
73,run,1000,true,zipfian,READ,1284194,343218787,203397324,201532592,1743777,729864,1700566,0,0,0,1404,791,4247685,2856868,27251531,55733770,7886383,45878,125227074219,181876533,10468379,1655798,1,0,0,0,0,18085,5529.44429084877,0,99935,176.86342122379546,100,17263,294,406,99935,65
73,reference,1000,true,zipfian,READ,15674,22072442,7586254,7390786,1119,1,0,0,0,0,1404,791,4247685,2856870,27251531,55734076,7886383,45878,125227074219,181876533,10468379,1655798,1,0,0,0,0,3344,29904.306220095692,0,100000,29.81193,17,10039,60,113,100000
73,clean-run,1000,true,zipfian,READ,10283,3771594,4312871,4310914,43211,1,0,0,0,0,1404,792,4261602,2857079,27265914,55751378,7886450,45908,125311849650,181973364,10469315,1664181,1,0,0,0,0,16326,6125.199068969741,0,99917,159.4947906762613,95,17791,266,370,99917,83
73,avg-run,1000,true,zipfian,READ,20509,7236690,8416318,8412320,84211,5,0,0,0,0,1404,792,4261602,2857079,27274085,55761663,7886450,45908,125391483668,182056508,10469317,1664181,1,0,0,0,0,18000,5555.555555555556,0,100000,175.8317,123,17055,300,402,100000
74,extend,1000,true,uniform,EXTEND,1333985,344118152,203955024,202065305,1786623,739859,1742943,0,0,0,1404,792,4261602,2860589,27296053,55796578,7886450,45908,125542040303,182246740,10482641,1664181,0,0,0,0,1,7611,1313.887793982394,0,9984,728.6017628205128,426,28927,1131,1673,9984,16
74,run,1000,true,zipfian,READ,1336269,349400509,208313637,206422893,1786623,739859,1742943,0,0,0,1404,792,4261602,2862031,27301910,55799062,7886450,45908,125542681932,182257434,10482642,1664181,1,0,0,0,0,19365,5163.955589981926,0,99929,189.10849703289335,115,16911,314,414,99929,71
74,reference,1000,true,zipfian,READ,16019,22374632,7690391,7492030,1119,1,0,0,0,0,1404,792,4261602,2862222,27301910,55799335,7886450,45908,125542681932,182257434,10482642,1664181,1,0,0,0,0,3574,27979.854504756575,0,100000,31.88173,17,10975,64,122,100000
74,clean-run,1000,true,zipfian,READ,10378,3799832,4359298,4357341,43680,1,0,0,0,0,1404,793,4273269,2862362,27317766,55812351,7886507,45929,125628519072,182355222,10483578,1672689,1,0,0,0,0,16993,5884.776084269994,0,99920,166.0652321857486,106,15903,283,389,99920,80
74,avg-run,1000,true,zipfian,READ,20604,7264928,8462745,8458747,84680,5,0,0,0,0,1404,793,4273269,2862362,27325948,55822641,7886507,45929,125709153090,182438366,10483580,1672689,1,0,0,0,0,18167,5504.486156217317,0,100000,177.46488,123,15527,302,422,100000
75,extend,1000,true,uniform,EXTEND,1379372,350241661,208876022,206962138,1829944,749849,1785770,0,0,0,1404,793,4273269,2865966,27355720,55865073,7886507,45929,125863369021,182602977,10495333,1672689,0,0,0,0,1,7886,1268.06999746386,0,9990,755.2424424424424,437,30815,1206,2026,9990,10
75,run,1000,true,zipfian,READ,1402152,355457800,213282235,211366458,1829946,749860,1785772,0,0,0,1404,793,4273269,2867590,27378082,55870210,7886507,45929,125874711389,182654030,10500415,1672689,1,0,0,0,0,19054,5248.24183898394,0,99922,186.33718300274214,114,22607,308,425,99922,78
75,reference,1000,true,zipfian,READ,16364,22676822,7794528,7593274,1119,1,0,0,0,0,1404,793,4273269,2867714,27378082,55870510,7886507,45929,125874711389,182654030,10500415,1672689,1,0,0,0,0,3288,30413.625304136254,0,100000,29.19658,17,10431,57,112,100000
75,clean-run,1000,true,zipfian,READ,10278,3835192,4404997,4403040,44174,1,0,0,0,0,1404,794,4284344,2867922,27388256,55888971,7886589,45990,125961614689,182752825,10501351,1681569,1,0,0,0,0,17585,5686.664771111743,0,99936,171.62104747038106,107,16911,290,390,99936,64
75,avg-run,1000,true,zipfian,READ,20504,7300288,8508444,8504446,85174,5,0,0,0,0,1404,794,4284344,2867922,27396418,55899257,7886589,45990,126043248737,182835970,10501353,1681569,1,0,0,0,0,18304,5463.286713286713,0,100000,178.91816,126,21951,300,407,100000
76,extend,1000,true,uniform,EXTEND,1453030,356292907,213851028,211912114,1873881,759852,1829183,0,0,0,1404,794,4284344,2871433,27433976,55943894,7886589,45990,126201930720,183002333,10514852,1681569,0,0,0,0,1,7686,1301.0668748373666,0,9992,736.6494195356285,422,26511,1124,1720,9992,8
76,run,1000,true,zipfian,READ,1477196,361552675,218310135,216369327,1873883,759863,1829185,0,0,0,1404,794,4284344,2872966,27448728,55949065,7886589,45990,126210979089,183052855,10520831,1681569,1,0,0,0,0,18640,5364.806866952789,0,99925,182.38896172129097,117,21247,294,405,99925,75
76,reference,1000,true,zipfian,READ,16709,22979012,7898665,7694518,1119,1,0,0,0,0,1404,794,4284344,2873086,27448728,55949364,7886589,45990,126210979089,183052855,10520831,1681569,1,0,0,0,0,3503,28546.959748786754,0,100000,31.31294,17,11807,60,123,100000
76,clean-run,1000,true,zipfian,READ,10310,3877000,4459138,4457181,44698,1,0,0,0,0,1404,795,4294586,2873265,27458546,55968478,7886639,46058,126298954421,183152736,10521767,1690726,1,0,0,0,0,17010,5878.894767783657,0,99939,166.26711293889272,106,7111,276,370,99939,61
76,avg-run,1000,true,zipfian,READ,20536,7342096,8562585,8558587,85698,5,0,0,0,0,1404,795,4294586,2873265,27466701,55978755,7886639,46058,126381588439,183235880,10521769,1690726,1,0,0,0,0,18510,5402.485143165856,0,100000,180.89833,122,15567,305,414,100000
77,extend,1000,true,uniform,EXTEND,1532905,362390896,218885162,216921216,1918316,769851,1873105,0,0,0,1404,795,4294586,2876877,27504367,56027753,7886639,46058,126546622579,183404514,10536208,1690726,0,0,0,0,1,7847,1274.3723716069835,0,9988,750.9393271926311,440,28655,1180,1881,9988,12
77,run,1000,true,zipfian,READ,1560480,367638891,223391067,221425227,1918318,769862,1873107,0,0,0,1404,795,4294586,2878948,27526625,56036063,7886639,46058,126556784516,183458138,10541871,1690726,1,0,0,0,0,18135,5514.199062586159,0,99931,177.3178393091233,113,19119,276,399,99931,69
